row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,202406251749_PMA_dbgi_mapp_bk_blk_post01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post03.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre03.mzML Peak area,202406251749_PMA_dbgi_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_003179_01_01.mzML Peak area,202406251749_PMA_dbgi_003140_01_01.mzML Peak area,202406251749_PMA_dbgi_003180_01_01.mzML Peak area,202406251749_PMA_dbgi_003214_01_01.mzML Peak area,202406251749_PMA_dbgi_003187_01_01.mzML Peak area,202406251749_PMA_dbgi_003151_01_01.mzML Peak area,202406251749_PMA_dbgi_003164_01_01.mzML Peak area,202406251749_PMA_dbgi_003101_01_01.mzML Peak area,202406251749_PMA_dbgi_003154_01_01.mzML Peak area,202406251749_PMA_dbgi_003155_01_01.mzML Peak area,202406251749_PMA_dbgi_003223_01_01.mzML Peak area,202406251749_PMA_dbgi_003198_01_01.mzML Peak area,202406251749_PMA_dbgi_003185_01_01.mzML Peak area,202406251749_PMA_dbgi_003196_01_01.mzML Peak area,
3155,226.2165277594032,7.477338,,,,,,,,,,,0,0,0,0,0,0,0,20981.58,23252.707,21633.816,15737.479,22097.273,22058.066,22179.564,11269.271,17766.365,21403.918,20946.97,17986.904,14765.049,27098.115,
3156,1030.5524524638547,7.478537,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28411.896,0,0,
3157,520.3400399701452,7.484203,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9789.524,72721.58,0,36348.82,0,15498.358,67700.6,15891.121,6712.74,0,8203.619,4483.2583,
3158,313.1644519824973,7.4846435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15061.971,0,0,0,0,0,0,0,0,0,0,
3159,457.2797164367225,7.4846435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16408.27,0,0,0,0,0,0,0,0,0,0,
3160,654.3701485070369,7.4846435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,352724.94,0,0,0,0,0,0,0,0,0,0,
3161,475.1963768172906,7.485096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15612.456,0,
3162,318.076112529008,7.4879866,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,30890.982,0,5186.58,0,0,0,0,0,0,0,
3163,659.3248327398621,7.4891915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,139497.44,0,0,0,0,0,0,0,0,0,0,
3164,279.2319092064672,7.5033884,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7867.2046,59516.047,0,0,0,0,0,0,0,0,0,
3165,532.3482885177135,7.5062037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18307.8,0,0,12905.166,0,0,2662.829,0,0,0,3667.7646,0,
3166,537.3036242272002,7.5062037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44831.85,0,0,35318.418,0,0,5626.0474,0,0,0,7815.9985,0,
3167,353.2686181183945,7.5114827,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6097.3096,0,5233.917,4222.947,0,0,0,0,0,0,0,0,
3168,393.2611405099245,7.5203767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8299.956,0,0,0,0,0,0,0,0,0,
3169,431.20664474630223,7.5257144,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17734.455,0,
3170,665.404871317935,7.52919,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906.3472,0,0,0,0,0,12303.903,
3171,296.25846600971846,7.541778,,,,,,,,,,,0,0,0,0,0,0,0,43871.027,52937.742,43554.84,43957.598,76550.305,58896.625,43759.184,25711.348,59864.38,68375.61,42232.59,48898.336,45918.14,46786.703,
3172,341.3162981028688,7.541879,,,,,,,,,,,0,0,0,0,0,0,0,11578.195,12023.469,10522.673,4085.5093,10543.228,12250.103,9982.622,0,12058.91,10513.788,3194.6138,6160.645,4680.0635,0,
3173,318.2403498854577,7.542574,,,,,,,,,,,0,0,0,0,0,0,0,28983.023,18424.424,16776.55,7209.2617,20275.793,18783.621,16040.706,0,17737.855,17579.89,10572.195,17706.725,16782.75,4205.333,
3174,779.4186990012782,7.545154,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2755.8828,0,0,7381.6113,13491.655,0,0,0,
3175,475.23252076976024,7.560152,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22657.879,0,
3176,672.4165063826969,7.5692387,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10781.772,0,0,0,0,0,0,0,0,0,0,
3177,677.3718064178661,7.576038,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2508.3647,15952.261,0,0,0,0,0,0,0,0,0,0,
3178,363.21660280638605,7.5793433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12177.827,0,0,0,0,0,0,
3179,1103.0809849262694,7.5793433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17605.365,0,0,0,0,0,0,
3180,172.13316309418764,7.583108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10880.7705,0,
3181,345.20619033443376,7.583108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452584.8,0,
3182,367.1878422788546,7.583108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91884.71,0,
3183,449.18057437429053,7.583108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11333.949,0,
3184,327.23180673735294,7.5854735,,,,,,,,,,,0,0,0,0,0,0,0,0,3272.745,0,0,0,4768.663,0,0,7861.717,0,0,6320.998,0,3303.3875,
3185,209.0805111298073,7.587412,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51221.242,0,
3186,1030.5524078241651,7.5873966,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54793.312,0,0,
3187,279.2319562767907,7.6072283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,13985.072,0,0,0,0,0,0,0,0,0,
3188,251.12773981619156,7.6075554,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16743.496,0,
3189,526.2865016325431,7.621167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61965.43,0,0,
3190,496.21771665964894,7.6241283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700.743,0,
3191,501.17323198056573,7.6241283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322.213,0,
3192,773.4073865921215,7.625705,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13366.25,0,0,0,0,
3193,1046.5470438326295,7.6257176,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133092.69,0,0,
3194,393.2610624311691,7.62957,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7171.006,0,0,0,0,0,0,0,0,0,
3195,309.1696005393137,7.6363993,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91423.375,0,0,0,0,0,0,
3196,363.21658877388535,7.640953,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16335.961,0,0,0,0,0,0,
3197,364.1178852115763,7.643173,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,134168.27,0,9772.172,0,0,0,0,0,0,0,
3198,362.1023382424209,7.64443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,19446.58,0,0,0,0,0,0,0,0,0,
3199,1110.070777969403,7.6467113,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52788.684,0,0,0,0,0,0,
3200,714.4423326583867,7.6517987,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7310.6196,0,0,14193.677,0,0,0,0,0,
3201,719.397643903531,7.6517987,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,29293.682,0,0,33786.38,0,0,0,0,0,
3202,277.21628678563314,7.653603,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,22616.445,0,0,0,0,0,0,0,0,0,
3203,317.20877335733724,7.653603,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,21377.576,0,0,0,0,0,0,0,0,0,
3204,427.28436905005015,7.655337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10916.531,0,0,0,0,0,0,0,0,0,0,0,
3205,487.3055279830389,7.655337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14771.356,0,0,0,0,0,0,0,0,0,0,0,
3206,509.2874932458721,7.655337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8595.129,0,0,0,0,0,0,0,0,0,0,0,
3207,532.3634051628137,7.655337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13275.816,0,0,0,0,0,0,0,0,0,0,0,
3208,295.2268217787188,7.663159,,,,,,,,,,,0,0,0,0,0,0,0,4264.4834,0,0,0,101666.336,4933.06,3320.836,0,0,0,0,0,0,0,
3209,496.33986449612104,7.67126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6265.772,0,0,0,0,0,
3210,904.5264976549018,7.6825233,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8366.053,4178.025,9375.88,15637.773,0,0,9776.1455,
3211,909.4814824967434,7.682529,,,,,,,,,,,0,0,0,0,0,0,0,0,4557.701,0,0,0,0,0,0,0,8550.786,17271.38,0,0,8690.658,
3212,296.25842439117923,7.687305,,,,,,,,,,,0,0,0,0,0,0,0,5230.2437,5907.4985,5981.988,5683.0044,0,11014.203,5395.0576,3457.324,11205.465,6772.1157,5241.7163,5537.4946,13373.164,3848.5676,
3213,728.4498618727532,7.695243,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760.454,0,0,3935.5295,
3214,475.196914282614,7.696328,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25727.178,0,
3215,493.20674061116205,7.696328,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22794.107,0,
3216,367.1881894817152,7.711207,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13598.538,0,
3217,333.0969171105465,7.7282085,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,86357.54,0,0,0,0,0,0,0,0,0,
3218,210.1489582436702,7.7290087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15795.509,0,
3219,212.16477682956847,7.7290087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7205.655,0,
3220,391.1389505101465,7.7290087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160273.0,0,
3221,334.1074143780377,7.7303357,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1771303.8,0,167373.72,0,0,0,0,4108.9062,0,0,
3222,332.0920422163263,7.730361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,252143.9,0,35487.09,0,0,0,0,0,0,0,
3223,309.1696323402552,7.7633815,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48123.254,0,0,0,0,0,0,
3224,363.2166306212468,7.7633815,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15045.81,0,0,0,0,0,0,
3225,1102.072508551247,7.7633815,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58578.727,0,0,0,0,0,0,
3226,904.5267156414221,7.7748623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586.2937,0,8701.423,14902.63,0,0,0,
3227,475.1963014548076,7.7801356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110678.164,0,
3228,493.20585132461565,7.7801356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573.667,0,
3229,497.1780771117563,7.7801356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10812.94,0,
3230,483.31073930930114,7.7820463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46937.402,0,0,0,0,0,0,0,0,0,0,0,
3231,617.314569846543,7.7820463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37776.68,0,0,0,0,0,0,0,0,0,0,0,
3232,634.3408840961819,7.7820463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20361.398,0,0,0,0,0,0,0,0,0,0,0,
3233,639.2961925609436,7.7820463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,38600.055,0,0,0,0,0,0,0,0,0,0,0,
3234,662.3721154139148,7.7820463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17239.951,0,0,0,0,0,0,0,0,0,0,0,
3235,920.521259506633,7.787889,,,,,,,,,,,0,0,0,0,0,0,0,0,4025.0457,0,0,0,0,0,4071.9707,0,3137.5972,51721.203,0,0,10410.982,
3236,925.4762571449438,7.7903023,,,,,,,,,,,0,0,0,0,0,0,0,0,7144.4443,0,0,0,0,0,0,0,2107.959,25473.646,0,0,9108.848,
3237,747.4288392640574,7.791217,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13095.354,0,11546.344,0,0,
3238,295.22684088692034,7.7915974,,,,,,,,,,,0,0,0,0,0,0,0,5014.7944,0,0,20107.416,9230.841,4134.4517,0,0,0,0,0,0,0,0,
3239,506.2892538630397,7.7928305,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22564.545,0,0,
3240,735.3925182850476,7.801689,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,18733.205,0,0,0,0,6800.619,0,0,0,
3241,1186.6160638609579,7.8096075,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52977.855,0,0,
3242,323.2216184794301,7.8126383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6533.171,0,0,0,0,0,
3243,744.4445195944079,7.819775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14513.998,0,0,0,
3244,454.2929627131954,7.824124,,,,,,,,,,,0,0,0,0,0,0,0,5314.564,0,10300.176,42395.72,3142.3228,23608.42,0,2607.9785,21682.918,0,0,0,0,0,
3245,489.21177964956007,7.8245454,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18587.768,0,
3246,170.11743750505937,7.8363104,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8599.922,0,
3247,172.13307505867388,7.8363104,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11276.984,0,
3248,298.27406822679586,7.851516,,,,,,,,,,,0,0,0,0,0,0,0,6874.726,7760.957,6943.5586,7446.201,7371.149,8011.7544,8407.922,4079.6257,6091.502,7316.8774,6990.602,5168.2812,8915.864,7626.9263,
3249,1101.065858511169,7.8528767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31069.828,0,0,0,0,0,0,
3250,496.33984564777836,7.8552756,,,,,,,,,,,0,0,0,0,0,0,0,21016.984,8329.211,34499.79,98026.66,10881.467,102965.56,7636.5024,35757.895,87230.15,24666.314,11136.651,5666.438,14548.843,20493.555,
3251,518.3217386702044,7.8560014,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9271.115,0,7776.8594,0,0,4861.709,0,0,0,0,0,
3252,539.3191177573709,7.868826,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16168.363,0,0,0,0,0,0,0,0,0,0,
3253,182.15389764716278,7.8703017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22484.031,0,
3254,210.1486481680988,7.8703017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800.95,0,
3255,212.16433770610763,7.8703017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21598.322,0,
3256,920.5212365766051,7.874944,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050.0168,51612.523,0,0,8292.489,
3257,925.4765079438035,7.8762627,,,,,,,,,,,0,0,0,0,0,0,0,0,3583.065,0,0,0,0,0,0,0,0,24349.512,0,0,6632.228,
3258,759.4281940252631,7.8779373,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12647.707,0,0,0,3594.4224,
3259,326.3780558198289,7.878205,,,,,,,,,,,0,0,0,0,0,0,0,28867.111,0,0,0,0,0,0,0,0,0,0,0,0,0,
3260,522.3557374813086,7.8957524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8511.456,0,3751.1638,0,0,20822.502,0,0,0,0,0,
3261,673.3407570074417,7.9036717,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22035.547,0,0,0,0,0,0,0,0,0,0,
3262,514.2866883504971,7.905203,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89870.77,0,0,
3263,668.3853665803298,7.9129004,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16546.502,0,0,0,0,0,0,0,0,0,0,
3264,237.11188623419721,7.9181137,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206455.53,0,
3265,475.1960484992997,7.9181137,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134556.19,0,
3266,353.2686640244249,7.9239187,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,36730.36,5743.4077,0,0,0,0,0,0,0,0,0,
3267,745.4133277574532,7.9240427,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20842.316,0,2344.0508,0,0,
3268,280.26346323100836,7.9270372,,,,,,,,,,,0,0,0,0,0,0,0,0,5171.139,0,23070.447,32143.559,7488.324,8444.061,9031.717,0,0,0,6462.3696,8277.025,0,
3269,339.3006477020105,7.9282365,,,,,,,,,,,0,0,0,0,0,0,0,4589.371,0,0,5471.667,7705.696,0,0,2464.4392,0,0,0,0,0,0,
3270,773.4080516429533,7.9289737,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9412.869,0,0,0,0,
3271,335.2580741260768,7.9292674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10073.832,0,0,0,0,0,0,0,0,0,0,
3272,375.2506547320697,7.9292674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13694.713,0,0,0,0,0,0,0,0,0,0,
3273,398.32660652793726,7.9292674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8861.452,0,0,0,0,0,0,0,0,0,0,
3274,343.33191616460323,7.930843,,,,,,,,,,,0,0,0,0,0,0,0,35226.824,13165.212,0,27783.916,43525.66,16981.691,11209.071,0,0,0,0,6923.841,0,0,
3275,320.2560166548309,7.9352975,,,,,,,,,,,0,0,0,0,0,0,0,30401.432,11245.32,4059.028,25184.514,40419.426,13698.249,14210.587,2828.193,3129.358,0,0,11018.275,0,0,
3276,477.21124161017235,7.935707,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132981.72,0,
3277,499.1935674813489,7.935707,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35490.16,0,
3278,298.2740565031888,7.9392843,,,,,,,,,,,0,0,0,0,0,0,0,65649.12,31021.701,23206.186,70495.51,93235.9,36933.164,37166.05,31473.41,20769.553,23529.098,22526.18,28329.725,41546.38,19239.168,
3279,309.1695967443085,7.9425282,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79602.94,0,0,0,0,0,0,
3280,445.22110422950635,7.9489136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10781.243,0,
3281,1101.065638306522,7.9516277,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25920.94,0,0,0,0,0,0,
3282,641.2585406216999,7.980915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26293.643,0,
3283,663.2403398512924,7.980915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9150.103,0,
3284,172.133040025729,7.9936213,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20712.924,0,
3285,280.2634750502803,8.002012,,,,,,,,,,,0,0,0,0,0,0,0,29122.51,6102.1904,4870.6343,8308.801,10117.437,7296.2935,5843.4863,3209.8438,5936.21,5527.913,5944.8643,4488.4253,9744.105,4632.051,
3286,757.4131881082285,8.013992,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23402.383,0,0,0,4069.429,
3287,719.3967463017631,8.025141,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9264.719,0,0,0,0,0,0,0,0,
3288,673.3406780258691,8.031264,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24504.9,0,0,0,0,0,0,0,0,0,0,
3289,433.1859140436802,8.031684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8983837.0,0,
3290,436.1936905697609,8.031684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47694.31,0,
3291,499.1936265137287,8.031684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22551.46,0,
3292,668.385230008169,8.035814,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12300.711,0,0,0,0,0,0,0,0,0,0,
3293,477.21125540400465,8.046977,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70002.32,0,
3294,522.3557398353628,8.057928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5365.518,7469.2266,0,0,0,3228.319,0,0,0,0,0,
3295,489.21153629824875,8.072235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54494.83,0,
3296,209.0806915663059,8.077517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461624.2,0,
3297,710.3957834764373,8.078209,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19346.164,0,0,0,0,0,0,0,0,0,0,0,
3298,715.3510477535287,8.078209,,,,,,,,,,,0,0,0,0,0,0,0,0,0,47658.88,0,0,0,0,0,0,0,0,0,0,0,
3299,902.5106535426279,8.081624,,,,,,,,,,,0,0,0,0,0,0,0,0,5114.668,0,0,0,0,3209.8564,7372.89,0,9040.165,18270.648,0,0,2537.7893,
3300,907.4659074601753,8.082136,,,,,,,,,,,0,0,0,0,0,0,0,0,7933.9253,0,0,0,0,3493.4116,0,0,7262.6416,13685.749,0,0,2810.8738,
3301,712.4265397697167,8.088171,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10181.659,0,0,3744.0212,0,0,0,0,0,
3302,717.3810037469292,8.0999155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,42381.95,0,0,11588.463,0,2352.0593,0,0,0,
3303,721.4131692528374,8.104096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6846.5825,0,0,0,0,0,
3304,335.2579870903628,8.113347,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6180.615,0,0,0,0,0,0,0,0,0,0,
3305,687.3561603626447,8.113347,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22811.66,0,0,0,0,0,0,0,0,0,0,
3306,682.4008633874233,8.117895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12267.313,0,0,0,0,0,0,0,0,0,0,
3307,553.2791413518187,8.1297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13979.369,0,
3308,575.2610757501927,8.1297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7570.7407,0,
3309,907.4659086645694,8.156853,,,,,,,,,,,0,0,0,0,0,0,0,0,4040.0083,0,0,0,0,4151.9873,0,0,5623.0244,10072.486,0,0,0,
3310,902.5106568120501,8.1609955,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4140.8975,4317.7334,0,7678.9844,15912.36,0,0,0,
3311,507.22216974521785,8.165678,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29741.89,0,
3312,796.396297372907,8.16702,,,,,,,,,,,0,0,0,0,0,0,0,0,0,108350.695,0,0,0,0,0,0,0,0,0,0,0,
3313,801.3514047124195,8.16702,,,,,,,,,,,0,0,0,0,0,0,0,0,0,40043.85,0,0,0,0,0,0,0,0,0,0,0,
3314,409.27371140810675,8.178521,,,,,,,,,,,0,0,0,0,0,0,0,0,3465.863,0,6037.6846,0,3909.1125,3575.1736,0,11551.598,0,13228.929,0,0,0,
3315,278.24784127562503,8.181893,,,,,,,,,,,0,0,0,0,0,0,0,27907.979,52479.934,59588.45,38264.816,31325.543,37678.67,38637.38,31749.318,50005.06,50875.9,57916.62,40890.766,40741.75,53686.984,
3316,515.2980857556922,8.18246,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11128.726,0,0,0,
3317,198.1488203358916,8.189372,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16420.316,0,
3318,200.16446477550113,8.189372,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17833.951,0,
3319,430.16508697098664,8.216289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,120750.72,0,22906.05,0,0,0,0,0,0,0,
3320,172.1332088718386,8.234337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7468.871,0,0,0,0,0,0,0,0,
3321,489.21166645483146,8.239232,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57596.28,0,
3322,340.2482291954045,8.246474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7693.6064,0,0,0,0,0,
3323,746.4608846082405,8.254443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8943.928,0,0,0,
3324,447.16793826056625,8.267095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9142.213,0,
3325,515.319271046387,8.278193,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10202.753,0,0,0,0,0,0,0,0,0,0,
