cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
1651	429.20961937764696	3.14631	-1		
1652	289.07060993529007	3.1471565	264	1652.0	CHEMBL1565874 CollisionEnergy:102040
1653	431.1888497566623	3.1490695	-1		
1654	372.1801685503264	3.1504595	-1		
1655	332.1856571819558	3.152285	263		
1656	386.1082294006109	3.152285	-1		
1657	426.233660867202	3.152285	127		
1658	492.2440944657377	3.1537452	-1		
1659	497.1993332183501	3.1537452	322		
1660	457.2407684882227	3.155913	-1		
1661	193.15877714703703	3.1570513	404		
1662	340.15431011909203	3.1577053	-1		
1663	463.08739437202826	3.1591468	282		
1664	468.24351389381377	3.1596146	-1		
1665	398.1228697501411	3.1607254	13		
1666	167.14308421127117	3.165799	36		
1667	237.1847551436317	3.165799	875		
1668	406.2436413666485	3.166935	-1		
1669	540.2441093960921	3.1671588	-1	1669.0	NCGC00169315-02!2-(hydroxymethyl)-6-[5-[3-(hydroxymethyl)-5-(3-hydroxypropyl)-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol
1670	631.093072466957	3.1697721	441		
1671	473.20049567816494	3.1705558	-1		
1672	468.2079113337388	3.172227	738		
1673	370.1286250016178	3.1732543	-1		
1674	456.18663432544565	3.176537	130		
1675	564.3592209548077	3.178532	323		
1676	411.19905350066864	3.179936	-1		
1677	300.15852937641534	3.1799898	13		
1678	522.2901577975847	3.1799898	819		
1679	409.1833367966973	3.1815534	-1		
1680	371.2064490768031	3.1835582	237		
1681	165.05463695708417	3.1847825	35		
1682	309.09664368518065	3.190436	35	1682.0	CHEBI:182999
1683	501.19438215819554	3.1914182	-1		
1684	457.2407071845996	3.1960895	-1		
1685	303.04983745159126	3.1972325	97	1685.0	Spectral Match to Quercetin from NIST14
1686	435.0924067584636	3.1972325	88	1686.0	avicularin
1687	280.190726973848	3.1989725	-1		
1688	400.1384628674164	3.1991334	13		
1689	291.0975141442344	3.2009163	165		
1690	147.0440624938579	3.2009366	2		
1691	434.2750066018403	3.201001	-1		
1692	195.0651594204417	3.2014294	35	1692.0	FERULIC ACID
1693	177.0546045134408	3.206169	64	1693.0	ferulic acid CollisionEnergy:102040
1694	207.06524404972285	3.2079237	1055	1694.0	SINAPIC ACID CollisionEnergy:102040
1695	347.0737109908014	3.2091618	432		
1696	355.17270830450616	3.210365	-1		
1697	342.1184924952073	3.2114367	35		
1698	370.1496580319597	3.2114367	-1		
1699	496.1450167669421	3.2154572	315		
1700	482.2597530772611	3.2155058	228		
1701	439.2303896780042	3.219874	-1		
1702	609.1450704862405	3.2201939	-1		
1703	631.1267260485863	3.2201939	-1		
1704	135.11692755898713	3.2240655	852		
1705	551.1033609837732	3.2241237	291	1705.0	Quercetin 3-O-malonylglucoside
1706	342.17009341346807	3.2241962	13	1706.0	Isocorydine CollisionEnergy:102040
1707	487.21508974784575	3.2247448	-1		
1708	534.2912201364676	3.2248724	105		
1709	163.03890959605806	3.229089	80	1709.0	Spectral Match to Rosmarinic acid from NIST14
1710	566.1142772857349	3.2300348	-1		
1711	274.1648067012029	3.2301495	-1		
1712	404.22785271178793	3.2301495	-1		
1713	787.2079625954203	3.232432	469		
1714	447.1474232588164	3.2335608	31		
1715	573.0851636531913	3.2335608	-1		
1716	385.1469975529165	3.2337308	13		
1717	449.1076920654992	3.2349277	576	1717.0	KAEMPFEROL-4'-GLUCOSIDE
1718	595.1657558183056	3.235591	182	1718.0	kaempferol 3-neohesperidoside
1719	285.1696271930315	3.2366784	228		
1720	510.2909266803152	3.2366784	-1		
1721	339.1075432455668	3.236734	35		
1722	809.1898731650125	3.236734	916		
1723	617.1476362175295	3.2372124	-1		
1724	386.1228301123464	3.2375665	111		
1725	498.2592153233935	3.2375665	804		
1726	301.034204484534	3.2376773	219		
1727	411.1989528844925	3.2388744	-1		
1728	460.1602683848053	3.2394907	379		
1729	287.054788936908	3.240248	97	1729.0	Spectral Match to Datiscetin from NIST14
1730	601.1187168998392	3.2434778	-1	1730.0	NCGC00384776-01![6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate
1731	191.1427837957484	3.2440052	301		
1732	355.1726996225405	3.250062	-1		
1733	414.1533326369923	3.2500622	13		
1734	409.18339160920976	3.2524288	-1		
1735	891.1583450912433	3.252962	-1		
1736	309.0964466329026	3.2545125	35	1736.0	CHEBI:182999
1737	312.12291714687734	3.257024	-1		
1738	234.1336624145243	3.257062	-1	1738.0	1977-33-9
1739	320.13403171857163	3.2596931	72		
1740	348.16526898145946	3.2596931	-1		
1741	312.1594175164309	3.2598698	-1	1741.0	Massbank:PB003643 Thebaine|Morphinan, 6,7,8,14-tetradehydro-4,5-epoxy-3,6-dimethoxy-17-methyl-, (5.alpha.)-
1742	325.090499155616	3.2616413	31		
1743	369.11794470024216	3.263917	-1		
1744	471.0898960439491	3.264343	-1		
1745	368.1125339793286	3.2649143	13	1745.0	(+)-Bicuculline CollisionEnergy:102040
1746	358.1132892783505	3.2676482	-1		
1747	779.1795236068433	3.2676482	-1		
1748	457.0738946926173	3.271852	386		
1749	311.0762014956657	3.2727945	-1		
1750	314.17505853337343	3.2732005	13	1750.0	N,O-dimethylcoclaurine
1751	342.1698567297775	3.2744262	238	1751.0	N-methylaurotetanine 
1752	333.05819559689263	3.2754583	230		
1753	328.1026648098551	3.2755227	38		
1754	608.3852783141806	3.2778318	323		
1755	303.04978551006	3.2787435	97	1755.0	quercetin CollisionEnergy:102040
1756	435.09232763292016	3.2787435	88	1756.0	Massbank:PR100447 Quercetin-3-D-xyloside|Quer-3-Xyl|Reinutrin|Reynoutrin
1757	747.1763928333918	3.2797735	-1		
1758	340.15376431584593	3.2803063	163		
1759	401.1571002424443	3.281569	-1		
1760	755.1667740517024	3.282332	39		
1761	777.1481390963827	3.282332	366		
1762	372.1801817199383	3.2833278	111		
1763	245.1284837127167	3.2836258	783	1763.0	Spectral Match to Phe-Pro from NIST14
1764	207.1016124648412	3.2872689	-1		
1765	177.05459063572698	3.2914784	64	1765.0	ferulic acid CollisionEnergy:102040
1766	317.0647696054652	3.29167	456	1766.0	Spectral Match to Quercetin 3'-methyl ether from NIST14
1767	625.1742152336533	3.29167	182	1767.0	5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-[3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one
1768	429.173359374414	3.2923827	389		
1769	322.14970109697146	3.293073	-1		
1770	753.1509625335809	3.2943819	-1		
1771	457.2407043869289	3.2945037	-1		
1772	219.1743482462729	3.2964811	4		
1773	515.2101537582004	3.2964811	-1		
1774	153.09105585407556	3.2975605	58		
1775	311.12549942777105	3.2977326	625		
1776	341.16203425848926	3.2977326	-1		
1777	343.17219117154855	3.2977326	741		
1778	647.157074999284	3.2977326	-1		
1779	533.199447781757	3.302785	243		
1780	528.2441532277696	3.3037777	-1		
1781	534.2903907106812	3.305582	105		
1782	350.21733380838134	3.3056479	-1	1782.0	Rosiridin
1783	449.1777156060334	3.3082147	-1		
1784	175.14756209641203	3.30882	15	1784.0	Spectral Match to (-)-Perillyl alcohol from NIST14
1785	709.273560731701	3.30882	-1		
1786	536.7684074556853	3.3101363	624		
1787	147.04404659685696	3.3168051	-1		
1788	309.0967761238862	3.3168051	35	1788.0	CHEBI:182999
1789	459.1263545988097	3.3168051	547		
1790	346.1649857348239	3.3182652	-1		
1791	348.2744693479359	3.3185954	23		
1792	499.1447879639025	3.3186417	-1		
1793	436.2178646365299	3.3238966	556		
1794	441.1733049916129	3.3238966	-1		
1795	387.2014915688332	3.3261776	237		
1796	190.0857062649713	3.326997	-1		
1797	390.0938071921482	3.326997	374		
1798	400.1378445386845	3.326997	111		
1799	485.06913621150994	3.3293903	-1		
1800	237.18488246601737	3.329492	875		
1801	463.0874413348854	3.3309069	267	1801.0	Kaempferol 3-glucuronide
1802	354.3115126241228	3.3324924	492		
1803	356.1493187146405	3.3333073	111		
1804	178.08529886241038	3.338122	-1		
1805	813.2084155696953	3.3382127	39		
1806	835.1898710670096	3.3382127	-1		
1807	522.291103964392	3.3398135	707		
1808	354.13351706732965	3.3418682	111	1808.0	Chelidonine CollisionEnergy:102040
1809	409.1833046972711	3.3437624	-1		
1810	125.09626062732188	3.34409	-1		
1811	129.0547929128724	3.34409	-1		
1812	149.0961825159005	3.34409	-1		
1813	347.170185752414	3.34409	120		
1814	364.1964684644422	3.34409	120		
1815	369.1519577896195	3.34409	-1		
1816	385.1258679942953	3.34409	-1		
1817	441.10795347584616	3.34409	-1		
1818	715.314645429636	3.34409	-1		
1819	287.0547902730068	3.3441868	97	1819.0	Spectral Match to Datiscetin from NIST14
1820	449.1078630829605	3.3458884	182	1820.0	Quercitrin
1821	471.0897674489711	3.3464	386		
1822	373.1837108916198	3.3496337	-1		
1823	468.2080711585237	3.3514225	738		
1824	193.15835409105048	3.3526645	4		
1825	219.10155929100915	3.3539543	200		
1826	392.22776046361327	3.3562608	-1		
1827	491.1182428499629	3.3563442	39		
1828	653.1720086191451	3.3563442	39		
1829	675.1528795638035	3.3563442	366		
1830	369.1179647902552	3.3596036	-1		
1831	594.4003190968292	3.360419	67		
1832	411.1990963718856	3.3630211	-1		
1833	534.2909830628664	3.3649693	105		
1834	536.7685564044158	3.3649693	624		
1835	372.1806172889176	3.36523	-1		
1836	315.07056237363065	3.3663478	35		
1837	601.1182565228421	3.3663478	289	1837.0	NCGC00384776-01![6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate
1838	538.243904971447	3.3675036	-1		
1839	510.2907830222672	3.3696742	-1		
1840	335.22260214808625	3.3706865	-1		
1841	322.2012396968041	3.3727448	-1		
1842	340.19667324193915	3.3728945	-1		
1843	345.15199753440425	3.3728945	-1		
1844	285.16958297755025	3.3741567	-1		
1845	447.0922618914876	3.3749766	282	1845.0	BAICALIN
1846	303.0497085955903	3.3758519	97	1846.0	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one
1847	487.2148735169688	3.383321	388		
1848	375.23765766543727	3.3843114	164	1848.0	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[4-(4-hydroxy-2,6,6-trimethylcyclohexen-1-yl)butan-2-yloxy]oxane-3,4,5-triol
1849	248.20006465564103	3.3862903	-1		
1850	482.25959008344887	3.3895168	90		
1851	213.1848097706645	3.3933504	164		
1852	405.1293143592073	3.3935266	-1		
1853	448.2178396929159	3.3936086	114		
1854	177.1637576940643	3.395803	15	1854.0	Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14
1855	195.1743274503352	3.395803	164	1855.0	Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14
1856	397.2196920052163	3.395803	-1		
1857	656.1364982033394	3.3961425	-1		
1858	153.12736774270772	3.3966284	36		
1859	388.16021781719576	3.3966284	18		
1860	370.16470239433903	3.399989	111	1860.0	MLS000737655-01!
1861	393.1883658802056	3.4002447	-1		
1862	416.2643171657938	3.4004936	29		
1863	382.1274491437764	3.40195	13	1863.0	(6S)-6-[[(5R)-5,6,7,8-Tetrahydro-6,6-dimethyl-1,3-dioxolo[4,5-g]isoquinolin-6-ium]-5alpha-yl]furo[3,4-e]-1,3-benzodioxol-8(6H)-one
1864	371.20650198741953	3.403903	29		
1865	317.06536594902747	3.4077318	456	1865.0	Isorhamnetin CollisionEnergy:102040
1866	326.138237334177	3.4077318	163		
1867	371.1301814737042	3.4077318	-1		
1868	479.11740113263977	3.4077318	-1	1868.0	Isorhamnetin 3-galactoside
1869	615.1320977955365	3.411813	799		
1870	358.2013108131414	3.4130394	13	1870.0	Laudanosine CollisionEnergy:102040
1871	401.1441182837495	3.4174283	264		
1872	457.240718145866	3.418654	-1		
1873	197.1172806931733	3.4211602	596	1873.0	Loliolide
1874	443.2251167763563	3.425054	-1		
1875	615.0977735884163	3.426266	441		
1876	543.1839343390303	3.426751	-1		
1877	355.1723748732932	3.4286618	-1		
1878	442.1497514753435	3.4326475	582		
1879	464.131541049241	3.4326475	-1		
1880	534.2908567252988	3.4340415	105		
1881	352.23289892081846	3.4393845	127		
1882	357.18832257245083	3.4393845	-1		
1883	441.1730672758218	3.441595	91		
1884	354.13323671880727	3.4443257	111	1884.0	protopine CollisionEnergy:102040
1885	357.14020541038764	3.444722	111		
1886	352.1177632829172	3.4460585	374		
1887	441.0792179647118	3.447013	386		
1888	436.21792869703177	3.4476914	-1		
1889	547.2150563515523	3.4498332	243		
1890	446.1419191048577	3.4507313	-1		
1891	455.2253582704166	3.451422	-1		
1892	371.2062084337276	3.452611	-1		
1893	383.132706817125	3.453409	282		
1894	465.10254669652727	3.4541752	-1		
1895	368.1461721142337	3.4561086	13	1895.0	(+)-Bicuculline CollisionEnergy:102040
1896	433.1129598095576	3.4574594	282	1896.0	APIGENIN-7-O-GLUCOSIDE(COSMOSIIN)
1897	163.0389350077047	3.4575126	-1	1897.0	Spectral Match to Rosmarinic acid from NIST14
1898	598.2484352835887	3.4578133	-1	1898.0	NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
1899	603.2027870892572	3.4578133	-1		
1900	416.2642709554482	3.4612546	-1		
1901	167.14309347462284	3.4617655	36		
1902	219.1743768923221	3.4617655	4		
1903	452.2856543085361	3.4617655	773		
1904	237.1848598365882	3.46229	-1		
1905	538.2283579912606	3.462478	532		
1906	307.11750480712766	3.4628146	114		
1907	325.1279894047634	3.4628146	114		
1908	507.2226920042363	3.4628146	114	1908.0	NCGC00385320-01
1909	542.2598385214593	3.4628146	114	1909.0	NCGC00385320-01
1910	570.2908154940741	3.4628146	-1		
1911	428.1705685384524	3.4639182	13		
1912	444.165129718236	3.4639182	379		
1913	326.1381537355768	3.463971	13		
1914	525.2858561521089	3.464233	105		
1915	195.10134286202984	3.464951	-1		
1916	419.0973134162445	3.4665694	88	1916.0	Juglalin
1917	137.09616686291443	3.469839	-1		
1918	480.31680521594745	3.4708464	773		
1919	191.14292350776515	3.4710205	301		
1920	133.10122381037257	3.4716065	654		
1921	340.15442473532414	3.477909	163	1921.0	Tetrahydroepiberberine
1922	271.0581704941626	3.4785006	282	1922.0	Massbank:LU077103 Apigenin|5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one
1923	401.1437645512982	3.4785006	264		
1924	447.0920331129822	3.4785006	282		
1925	512.321656151386	3.4789639	677		
1926	393.18814252408777	3.4800375	-1		
1927	342.1694906065876	3.4802494	13	1927.0	Isocorydine
1928	517.1342135411085	3.4823897	-1	1928.0	Massbank:FIO00929 Cynarine
1929	220.1694293730501	3.485219	810		
1930	338.13857790119124	3.4893897	-1		
1931	226.15496653972733	3.4937048	23		
1932	503.21270499074654	3.4946036	-1		
1933	540.2441353242805	3.4971776	78	1933.0	NCGC00380475-01
1934	457.1964935647875	3.4986997	747		
1935	147.0440319471769	3.4994745	-1		
1936	457.2406633461098	3.4994476	93		
1937	343.12569676422777	3.5005774	937		
1938	372.1799071588144	3.501556	-1		
1939	535.1084926794327	3.506923	291	1939.0	Massbank:PR310958 Flavone base + 4O, O-MalonylHex
1940	233.11710734378173	3.5073361	320		
1941	341.15754274355544	3.5095227	741		
1942	340.11895998121	3.5099068	111		
1943	453.1731394150456	3.5116324	389		
1944	287.05483573290286	3.516194	97	1944.0	Spectral Match to Datiscetin from NIST14
1945	459.1626518974815	3.518408	-1		
1946	556.20266191055	3.518408	-1		
1947	561.1581547685357	3.518408	721		
1948	209.08090069223545	3.5189028	103		
1949	153.12744132687482	3.5204823	36		
1950	357.15264496844446	3.5218852	111		
1951	520.2751538302201	3.5218852	-1		
1952	388.16031013118055	3.5248675	18		
1953	498.2184225445488	3.5252917	18		
1954	448.2177302141393	3.5260768	-1		
1955	411.1990973282453	3.5267537	-1		
1956	389.1346549027727	3.5269327	-1		
1957	526.3381975785974	3.5273345	677		
1958	244.1543085241265	3.5279381	-1		
1959	251.12749864571904	3.5279381	320		
1960	269.138205863805	3.5279381	-1		
1961	431.1908748723478	3.5279381	114		
1962	455.2256559300251	3.5321732	-1		
1963	371.2064398406638	3.5371351	44		
1964	350.21754020159955	3.538963	90	1964.0	Rosiridin
1965	378.2487382429509	3.538963	90		
1966	326.13870547910454	3.5452497	163		
1967	525.2304106445698	3.5452497	-1		
1968	289.1645304068793	3.545906	32		
1969	306.1911032246208	3.545906	32		
1970	299.14877589271526	3.5466335	98		
1971	321.13087487893995	3.5466335	-1		
1972	482.3114689914962	3.5473092	-1		
1973	739.1718987098114	3.5473092	39		
1974	761.153083808714	3.5473092	366		
1975	135.0805854529751	3.5477312	-1		
1976	165.07585917140997	3.5477312	57	1976.0	D-Sorbitol
1977	344.2068827346226	3.5477312	-1		
1978	316.1756323033726	3.550155	-1		
1979	619.2727677966302	3.550155	-1		
1980	419.0973917492084	3.5525005	-1	1980.0	NCGC00384764-01!3-[(2R,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one
1981	779.1793569854375	3.5542462	-1		
1982	355.1727773105901	3.5549297	310		
1983	413.21474437924826	3.5555022	-1		
1984	280.1391123391802	3.5562143	175		
1985	171.13802800219352	3.5574439	-1		
1986	333.19087095001777	3.5574439	90		
1987	371.1469227480573	3.5574439	-1		
1988	207.1379820011854	3.5590825	-1		
1989	404.228050690497	3.5590825	237		
1990	485.19960973339977	3.5591106	-1		
1991	295.10241366762267	3.559174	-1		
1992	416.3520957898163	3.559174	67	1992.0	Tomatidine CollisionEnergy:102040
1993	526.2938710227744	3.559174	105		
1994	528.7712987885973	3.559174	387		
1995	535.2988007346424	3.559174	105		
1996	578.4053943543714	3.559174	67		
1997	441.0793605804676	3.5600524	386		
1998	409.1833344198829	3.5609279	282		
1999	430.2070689477068	3.5630312	-1		
2000	400.1388399472618	3.565112	111		
2001	205.12234429660893	3.565986	234		
2002	137.09622983685992	3.566376	584		
2003	259.1113437053457	3.566376	667		
2004	386.1961414335376	3.5701706	111		
2005	524.2493942955031	3.5706651	78	2005.0	MEGxp0_000244
2006	477.2118783750109	3.5710099	78		
2007	163.0389628264482	3.5721827	-1		
2008	331.1538643637932	3.5721827	78	2008.0	NCGC00180744-03_C19H24O6_Naphtho[2,3-b]furan-9(4H)-one, 4,8-bis(acetyloxy)-4a,5,6,7,8,8a-hexahydro-3,4a,5-trimethyl-, (4S,4aR,5S,8S,8aS)-
2009	310.2012528837406	3.5744183	26		
2010	436.21792147762505	3.5768645	556		
2011	428.1704991325247	3.578786	-1		
2012	342.1694991890056	3.5845916	937		
2013	133.10134915519734	3.5869117	654		
2014	416.26439410169576	3.5879302	44		
2015	309.09708725772896	3.591208	-1		
2016	390.2488845750174	3.5915365	707		
2017	354.13340538846165	3.592643	111	2017.0	Massbank:BML00614 Chelidonine
2018	797.2139256685657	3.5926025	39		
2019	819.1949103472614	3.5926025	-1		
2020	191.14303508931928	3.5931106	301		
2021	339.1076588194487	3.5954502	35		
2022	809.1901866275972	3.5954502	-1		
2023	153.12747451125293	3.5959175	36		
2024	393.1884293957863	3.5965068	-1		
2025	190.08533157827765	3.597041	-1		
2026	354.1691265632072	3.5978658	111	2026.0	Massbank:BML00614 Chelidonine
2027	135.11696005752492	3.598697	-1		
2028	431.16789036180097	3.603435	243		
2029	327.159173065925	3.6039908	156	2029.0	2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]butane-1,4-diol
2030	526.2650212508444	3.6039908	156		
2031	531.2201939246202	3.6039908	-1		
2032	285.1702841012415	3.6045008	228		
2033	348.2388627154484	3.6045008	-1		
2034	325.1624924258437	3.605185	-1		
2035	366.1760376437033	3.6075442	18		
2036	395.2041798135217	3.6091788	-1		
2037	147.04411683304275	3.611419	-1		
2038	371.1312581662408	3.6114948	-1		
2039	270.0971876771795	3.6120148	-1		
2040	360.19823138766424	3.612564	238		
2041	373.2221727557738	3.6133046	668	2041.0	3,5,5-Trimethyl-4-[3-(beta-D-glucopyranosyloxy)butyl]-2-cyclohexene-1-one
2042	310.1187863687965	3.6153884	299		
2043	325.1441690870465	3.6153884	625		
2044	359.19485500704195	3.6153884	238		
2045	193.158794336175	3.6165714	404		
2046	623.1608651422656	3.6167464	-1		
2047	418.2799901692944	3.6173196	668		
2048	356.1413630718908	3.6182125	238	2048.0	Glaucine
2049	175.14841728856325	3.6192646	15	2049.0	Spectral Match to (-)-Perillyl alcohol from NIST14
2050	455.1898493471504	3.6193588	-1		
2051	531.2856244898663	3.6203027	105		
2052	220.1693230192072	3.6216302	810		
2053	322.10700452160006	3.6216302	-1		
2054	370.1653654316361	3.6226401	111	2054.0	Spectral Match to Allocryptopine from NIST14
2055	439.23045095466495	3.6233704	-1		
2056	341.1607861201112	3.62358	-1		
2057	357.1893515391296	3.62358	238		
2058	147.04410081379586	3.6238441	2		
2059	457.2409401671552	3.6258616	-1		
2060	295.09799925343793	3.6271017	299		
2061	287.055124499425	3.6272364	97	2061.0	Spectral Match to Datiscetin from NIST14
2062	294.122965690148	3.6291828	299		
2063	369.1548353146965	3.629933	-1		
2064	353.16295998873863	3.631036	-1		
2065	711.3668337358054	3.6350431	238		
2066	219.17434456673143	3.6358662	4	2066.0	1-methyl-4-(6-methylhept-5-en-2-yl)-2,3-dioxabicyclo[2.2.2]oct-5-ene
2067	525.28582775925	3.6373067	105		
2068	355.17272926429075	3.638383	-1		
2069	192.10159003595444	3.6399634	282		
2070	324.1224180067142	3.6399634	163	2070.0	Tetrahydrocoptisine
2071	325.1277449289681	3.6399634	238		
2072	340.15590087639265	3.6401534	111		
2073	496.2753100348963	3.6404161	90		
2074	501.2306228100402	3.6404161	-1		
2075	388.233158599093	3.6434226	44		
2076	354.1686606079994	3.6446636	111	2076.0	Massbank:PR301843 Protopine
2077	534.2184857682963	3.6447217	-1		
2078	163.0389496599919	3.6502886	80	2078.0	Spectral Match to Rosmarinic acid from NIST14
2079	325.0916889749234	3.6502886	-1		
2080	478.26482822695954	3.6502886	-1		
2081	480.1502777785919	3.6502886	1068		
2082	485.1055490833663	3.6502886	-1		
2083	333.0604892590969	3.6503642	-1		
2084	368.14921257652577	3.6533241	661		
2085	433.11341819161805	3.6548913	182	2085.0	Afzelin
2086	356.186000174451	3.6549833	238	2086.0	Glaucine
2087	326.19703918382305	3.6554272	271		
2088	300.1592619160529	3.6567822	13		
2089	410.143705387629	3.6567822	130		
2090	299.14921996097223	3.6568575	98		
2091	321.1312794524149	3.6568575	476		
2092	338.1400137882303	3.657836	163		
2093	413.21466287392496	3.6580496	-1		
2094	135.08057166887644	3.6582878	-1		
2095	165.07583803842238	3.6582878	57	2095.0	D-Sorbitol
2096	455.09466424899296	3.6590226	-1		
2097	476.251970126483	3.6613789	819		
2098	532.2935410788048	3.6658356	-1		
2099	432.1652692300176	3.6666083	-1		
2100	275.091384153664	3.6672513	22		
2101	326.17686961783335	3.6689079	625		
2102	436.2179416247718	3.6689909	-1		
2103	221.0808573037256	3.6718016	-1		
2104	401.2874266434745	3.6719933	-1		
2105	209.08088578940527	3.6797514	103	2105.0	Spectral Match to Genipin from NIST14
2106	314.1753916750983	3.6829672	13	2106.0	N,O-dimethylcoclaurine
2107	448.21815024660975	3.6848917	114		
2108	213.1121447507767	3.687307	45		
2109	572.2705721671044	3.687307	-1		
2110	577.2258335495011	3.687307	243		
2111	600.3015572767752	3.687307	-1		
2112	220.09611366617543	3.6880207	-1		
2113	414.15479958282896	3.6880207	582	2113.0	beta-Narcotine CollisionEnergy:102040
2114	436.13610805909184	3.6880207	-1		
2115	827.3014413632296	3.6880207	-1		
2116	627.2416450924973	3.694104	-1		
2117	281.138205998946	3.6942093	331		
2118	457.1705526126841	3.6942093	331		
2119	492.20773539585656	3.6942093	-1		
2120	332.1858005507938	3.6968877	26		
2121	428.2494139945704	3.7002988	79		
2122	433.2044937311564	3.7002988	388		
2123	456.2802423912996	3.7002988	-1		
2124	405.11563820062105	3.7008824	-1		
2125	429.1519379971528	3.7022412	-1		
2126	483.2200515395063	3.7022412	-1		
2127	622.8172085314138	3.7024965	-1		
2128	177.05494037853362	3.7051234	64	2128.0	FERULATE
2129	410.1456561734804	3.7135525	130		
2130	309.0967315807057	3.714667	35	2130.0	CHEBI:182999
2131	177.16383369269636	3.7147493	15	2131.0	Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14
2132	461.2382038146342	3.7147493	164		
2133	457.2070457048856	3.7190006	29		
2134	390.2487335691917	3.719768	668		
2135	440.2495293472167	3.721517	-1		
2136	445.2046070320034	3.721517	-1		
2137	397.2201440413004	3.7215574	-1		
2138	449.1078268496315	3.721778	-1		
2139	325.1623282453838	3.722056	-1		
2140	371.2059212379672	3.7255857	-1		
2141	175.1482013702415	3.7271626	-1		
2142	193.158794084638	3.7271626	4		
2143	395.2042184996232	3.7304935	-1		
2144	418.2800187694396	3.7317126	-1		
2145	535.2151766745492	3.7335675	-1		
2146	373.2222702798623	3.736617	668	2146.0	3,5,5-Trimethyl-4-[3-(beta-D-glucopyranosyloxy)butyl]-2-cyclohexene-1-one
2147	191.14316721886289	3.739404	-1		
2148	147.04429399241752	3.7399008	-1		
2149	738.3520830182904	3.7402644	9		
2150	436.2180080089951	3.7415824	-1		
2151	195.06576126868129	3.7420032	35	2151.0	Ferulic acid
2152	393.18830593749726	3.7436209	-1		
2153	441.1732742639047	3.7444384	31		
2154	324.1079139026401	3.7444718	315		
2155	479.1889559969312	3.7449152	-1		
2156	431.1678688081573	3.7461886	215		
2157	368.3270192542114	3.7474518	492		
2158	370.2012726349644	3.7516208	-1		
2159	473.2663977257132	3.7516565	-1		
2160	439.2302436581483	3.7535381	317		
2161	127.11198750851597	3.7551892	-1		
2162	349.1859415673436	3.7551892	120		
2163	371.16780445981385	3.7551892	310		
2164	387.1417212231164	3.7551892	-1		
2165	394.2437418542552	3.7551892	-1		
2166	221.08031911746025	3.7566528	282		
2167	383.1341530145813	3.7566528	282		
2168	163.03897738476329	3.7569673	754	2168.0	Spectral Match to Rosmarinic acid from NIST14
2169	354.134257502634	3.7597203	111	2169.0	Massbank:BML00237 Protopine
2170	607.2362470099642	3.7624435	243		
2171	439.1966230028363	3.7654634	301		
2172	592.314332843101	3.769066	105		
2173	682.8377657974022	3.769066	-1		
2174	594.1969966172428	3.7704709	-1		
2175	320.09228028153143	3.7759473	192	2175.0	Coptisine
2176	464.3218971549399	3.785189	-1		
2177	221.1900589859941	3.7870836	4		
2178	436.2908716753163	3.7870836	4		
2179	441.24604375823947	3.78748	317		
2180	519.1863913690386	3.7878332	-1		
2181	203.17956965298737	3.788494	15	2181.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
2182	135.116973937257	3.7908726	-1		
2183	143.10678829418197	3.7908726	-1		
2184	239.2005842946854	3.7908726	4		
2185	155.04683858118176	3.7914107	-1		
2186	321.0956792078087	3.7969205	200		
2187	439.2303274717863	3.7986903	496		
2188	577.2256859866618	3.8029146	243		
2189	213.1121964268698	3.8031578	45		
2190	572.2704449885481	3.8031578	-1		
